country,iso3c,Scenario,Year,gini.baseyr,gini.minimum.abs,povline.trend.tgt,gini.realised.trend,abstgt.achieved,year.abstgt.achieved
Jordan,JOR,innovation,2030,39.131001,26.2,6.434999324,32.76457173,TRUE,2034
Jordan,JOR,innovation,2031,39.131001,26.2,6.677544516,32.18791527,TRUE,2034
Jordan,JOR,innovation,2032,39.131001,26.2,6.90593473,31.62140796,TRUE,2034
Jordan,JOR,innovation,2033,39.131001,26.2,7.121682965,31.06487118,TRUE,2034
Jordan,JOR,innovation,2034,39.131001,26.2,7.326055745,30.51812944,TRUE,2034
Jordan,JOR,innovation,2035,39.131001,26.2,7.520126702,30,TRUE,2034
Jordan,JOR,innovation,2036,39.131001,26.2,7.763990885,30,TRUE,2034
Jordan,JOR,innovation,2037,39.131001,26.2,7.995357049,30,TRUE,2034
Jordan,JOR,innovation,2038,39.131001,26.2,8.215402831,30,TRUE,2034
Jordan,JOR,innovation,2039,39.131001,26.2,8.425135619,30,TRUE,2034
Jordan,JOR,innovation,2040,39.131001,26.2,8.625425639,30,TRUE,2034
Jordan,JOR,innovation,2041,39.131001,26.2,8.854099661,30,TRUE,2034
Jordan,JOR,innovation,2042,39.131001,26.2,9.072767572,30,TRUE,2034
Jordan,JOR,innovation,2043,39.131001,26.2,9.282230761,30,TRUE,2034
Jordan,JOR,innovation,2044,39.131001,26.2,9.483191785,30,TRUE,2034
Jordan,JOR,innovation,2045,39.131001,26.2,9.676270882,30,TRUE,2034
Jordan,JOR,innovation,2046,39.131001,26.2,9.891627354,30,TRUE,2034
Jordan,JOR,innovation,2047,39.131001,26.2,10.09899887,30,TRUE,2034
Jordan,JOR,innovation,2048,39.131001,26.2,10.29893127,30,TRUE,2034
Jordan,JOR,innovation,2049,39.131001,26.2,10.4919125,30,TRUE,2034
Jordan,JOR,innovation,2050,39.131001,26.2,10.67838096,30,TRUE,2034
Jordan,JOR,innovation,2051,39.131001,26.2,10.88419133,30,TRUE,2034
Jordan,JOR,innovation,2052,39.131001,26.2,11.08355382,30,TRUE,2034
Jordan,JOR,innovation,2053,39.131001,26.2,11.27684823,30,TRUE,2034
Jordan,JOR,innovation,2054,39.131001,26.2,11.46441919,30,TRUE,2034
Jordan,JOR,innovation,2055,39.131001,26.2,11.64658066,30,TRUE,2034
Jordan,JOR,innovation,2056,39.131001,26.2,11.84697466,30,TRUE,2034
Jordan,JOR,innovation,2057,39.131001,26.2,12.04200413,30,TRUE,2034
Jordan,JOR,innovation,2058,39.131001,26.2,12.23194654,30,TRUE,2034
Jordan,JOR,innovation,2059,39.131001,26.2,12.41705649,30,TRUE,2034
Jordan,JOR,innovation,2060,39.131001,26.2,12.59756831,30,TRUE,2034
Jordan,JOR,innovation,2061,39.131001,26.2,12.79138196,30,TRUE,2034
Jordan,JOR,innovation,2062,39.131001,26.2,12.98076252,30,TRUE,2034
Jordan,JOR,innovation,2063,39.131001,26.2,13.16591174,30,TRUE,2034
Jordan,JOR,innovation,2064,39.131001,26.2,13.3470165,30,TRUE,2034
Jordan,JOR,innovation,2065,39.131001,26.2,13.52425038,30,TRUE,2034
Jordan,JOR,innovation,2066,39.131001,26.2,13.70712202,30,TRUE,2034
Jordan,JOR,innovation,2067,39.131001,26.2,13.8864774,30,TRUE,2034
Jordan,JOR,innovation,2068,39.131001,26.2,14.06245522,30,TRUE,2034
Jordan,JOR,innovation,2069,39.131001,26.2,14.23518522,30,TRUE,2034
Jordan,JOR,innovation,2070,39.131001,26.2,14.40478901,30,TRUE,2034
Jordan,JOR,innovation,2071,39.131001,26.2,14.57951305,30,TRUE,2034
Jordan,JOR,innovation,2072,39.131001,26.2,14.75142481,30,TRUE,2034
Jordan,JOR,innovation,2073,39.131001,26.2,14.92062157,30,TRUE,2034
Jordan,JOR,innovation,2074,39.131001,26.2,15.08719506,30,TRUE,2034
Jordan,JOR,innovation,2075,39.131001,26.2,15.25123185,30,TRUE,2034
Jordan,JOR,innovation,2076,39.131001,26.2,15.42615558,30,TRUE,2034
Jordan,JOR,innovation,2077,39.131001,26.2,15.59871189,30,TRUE,2034
Jordan,JOR,innovation,2078,39.131001,26.2,15.76897566,30,TRUE,2034
Jordan,JOR,innovation,2079,39.131001,26.2,15.93701784,30,TRUE,2034
Jordan,JOR,innovation,2080,39.131001,26.2,16.10290564,30,TRUE,2034
Jordan,JOR,innovation,2081,39.131001,26.2,16.27156671,30,TRUE,2034
Jordan,JOR,innovation,2082,39.131001,26.2,16.43842532,30,TRUE,2034
Jordan,JOR,innovation,2083,39.131001,26.2,16.60353241,30,TRUE,2034
Jordan,JOR,innovation,2084,39.131001,26.2,16.76693649,30,TRUE,2034
Jordan,JOR,innovation,2085,39.131001,26.2,16.9286838,30,TRUE,2034
Jordan,JOR,innovation,2086,39.131001,26.2,17.0932284,30,TRUE,2034
Jordan,JOR,innovation,2087,39.131001,26.2,17.25644381,30,TRUE,2034
Jordan,JOR,innovation,2088,39.131001,26.2,17.41836498,30,TRUE,2034
Jordan,JOR,innovation,2089,39.131001,26.2,17.57902535,30,TRUE,2034
Jordan,JOR,innovation,2090,39.131001,26.2,17.73845697,30,TRUE,2034
Jordan,JOR,innovation,2091,39.131001,26.2,17.90272766,30,TRUE,2034
Jordan,JOR,innovation,2092,39.131001,26.2,18.0660456,30,TRUE,2034
Jordan,JOR,innovation,2093,39.131001,26.2,18.22843637,30,TRUE,2034
Jordan,JOR,innovation,2094,39.131001,26.2,18.38992458,30,TRUE,2034
Jordan,JOR,innovation,2095,39.131001,26.2,18.5505339,30,TRUE,2034
Jordan,JOR,innovation,2096,39.131001,26.2,18.71391045,30,TRUE,2034
Jordan,JOR,innovation,2097,39.131001,26.2,18.87670023,30,TRUE,2034
Jordan,JOR,innovation,2098,39.131001,26.2,19.03892217,30,TRUE,2034
Jordan,JOR,innovation,2099,39.131001,26.2,19.20059458,30,TRUE,2034
Jordan,JOR,innovation,2100,39.131001,26.2,19.36173516,30,TRUE,2034
Jordan,JOR,service,2020,39.131001,24.8,5.258297366,39.131001,TRUE,2032
Jordan,JOR,service,2021,39.131001,24.8,5.284151994,38.29359758,TRUE,2032
Jordan,JOR,service,2022,39.131001,24.8,5.33578363,37.47411459,TRUE,2032
Jordan,JOR,service,2023,39.131001,24.8,5.403641314,36.67216854,TRUE,2032
Jordan,JOR,service,2024,39.131001,24.8,5.479061455,35.88738413,TRUE,2032
Jordan,JOR,service,2025,39.131001,24.8,5.555535153,35.11939411,TRUE,2032
Jordan,JOR,service,2026,39.131001,24.8,5.633075708,34.36783908,TRUE,2032
Jordan,JOR,service,2027,39.131001,24.8,5.806644221,33.63236732,TRUE,2032
Jordan,JOR,service,2028,39.131001,24.8,5.970355356,32.91263466,TRUE,2032
Jordan,JOR,service,2029,39.131001,24.8,6.125177232,32.20830428,TRUE,2032
Jordan,JOR,service,2030,39.131001,24.8,6.271936638,31.51904657,TRUE,2032
Jordan,JOR,service,2031,39.131001,24.8,6.4765171,30.84453897,TRUE,2032
Jordan,JOR,service,2032,39.131001,24.8,6.669943994,30.18446584,TRUE,2032
Jordan,JOR,service,2033,39.131001,24.8,6.853306561,30,TRUE,2032
Jordan,JOR,service,2034,39.131001,24.8,7.02753296,30,TRUE,2032
Jordan,JOR,service,2035,39.131001,24.8,7.193422166,30,TRUE,2032
Jordan,JOR,service,2036,39.131001,24.8,7.407676569,30,TRUE,2032
Jordan,JOR,service,2037,39.131001,24.8,7.611387375,30,TRUE,2032
Jordan,JOR,service,2038,39.131001,24.8,7.805495642,30,TRUE,2032
Jordan,JOR,service,2039,39.131001,24.8,7.990814089,30,TRUE,2032
Jordan,JOR,service,2040,39.131001,24.8,8.168050666,30,TRUE,2032
Jordan,JOR,service,2041,39.131001,24.8,8.380816054,30,TRUE,2032
Jordan,JOR,service,2042,39.131001,24.8,8.584349101,30,TRUE,2032
Jordan,JOR,service,2043,39.131001,24.8,8.779380916,30,TRUE,2032
Jordan,JOR,service,2044,39.131001,24.8,8.966553549,30,TRUE,2032
Jordan,JOR,service,2045,39.131001,24.8,9.146434687,30,TRUE,2032
Jordan,JOR,service,2046,39.131001,24.8,9.349405597,30,TRUE,2032
Jordan,JOR,service,2047,39.131001,24.8,9.544861361,30,TRUE,2032
Jordan,JOR,service,2048,39.131001,24.8,9.733314729,30,TRUE,2032
Jordan,JOR,service,2049,39.131001,24.8,9.915224163,30,TRUE,2032
Jordan,JOR,service,2050,39.131001,24.8,10.09100168,30,TRUE,2032
Jordan,JOR,service,2051,39.131001,24.8,10.28537765,30,TRUE,2032
Jordan,JOR,service,2052,39.131001,24.8,10.47366575,30,TRUE,2032
Jordan,JOR,service,2053,39.131001,24.8,10.65622443,30,TRUE,2032
Jordan,JOR,service,2054,39.131001,24.8,10.83337898,30,TRUE,2032
Jordan,JOR,service,2055,39.131001,24.8,11.00542572,30,TRUE,2032
Jordan,JOR,service,2056,39.131001,24.8,11.19475803,30,TRUE,2032
Jordan,JOR,service,2057,39.131001,24.8,11.37902236,30,TRUE,2032
Jordan,JOR,service,2058,39.131001,24.8,11.55848081,30,TRUE,2032
Jordan,JOR,service,2059,39.131001,24.8,11.73337388,30,TRUE,2032
Jordan,JOR,service,2060,39.131001,24.8,11.90392292,30,TRUE,2032
Jordan,JOR,service,2061,39.131001,24.8,12.08703453,30,TRUE,2032
Jordan,JOR,service,2062,39.131001,24.8,12.26595825,30,TRUE,2032
Jordan,JOR,service,2063,39.131001,24.8,12.44088461,30,TRUE,2032
Jordan,JOR,service,2064,39.131001,24.8,12.61199015,30,TRUE,2032
Jordan,JOR,service,2065,39.131001,24.8,12.77943883,30,TRUE,2032
Jordan,JOR,service,2066,39.131001,24.8,12.95208561,30,TRUE,2032
Jordan,JOR,service,2067,39.131001,24.8,13.12141449,30,TRUE,2032
Jordan,JOR,service,2068,39.131001,24.8,13.28755624,30,TRUE,2032
Jordan,JOR,service,2069,39.131001,24.8,13.45063321,30,TRUE,2032
Jordan,JOR,service,2070,39.131001,24.8,13.61076009,30,TRUE,2032
Jordan,JOR,service,2071,39.131001,24.8,13.7748947,30,TRUE,2032
Jordan,JOR,service,2072,39.131001,24.8,13.93639728,30,TRUE,2032
Jordan,JOR,service,2073,39.131001,24.8,14.09535845,30,TRUE,2032
Jordan,JOR,service,2074,39.131001,24.8,14.25186367,30,TRUE,2032
Jordan,JOR,service,2075,39.131001,24.8,14.40599361,30,TRUE,2032
Jordan,JOR,service,2076,39.131001,24.8,14.56538079,30,TRUE,2032
Jordan,JOR,service,2077,39.131001,24.8,14.72266606,30,TRUE,2032
Jordan,JOR,service,2078,39.131001,24.8,14.87791381,30,TRUE,2032
Jordan,JOR,service,2079,39.131001,24.8,15.03118515,30,TRUE,2032
Jordan,JOR,service,2080,39.131001,24.8,15.18253806,30,TRUE,2032
Jordan,JOR,service,2081,39.131001,24.8,15.31602,30,TRUE,2032
Jordan,JOR,service,2082,39.131001,24.8,15.44826908,30,TRUE,2032
Jordan,JOR,service,2083,39.131001,24.8,15.57931483,30,TRUE,2032
Jordan,JOR,service,2084,39.131001,24.8,15.70918557,30,TRUE,2032
Jordan,JOR,service,2085,39.131001,24.8,15.83790848,30,TRUE,2032
Jordan,JOR,service,2086,39.131001,24.8,15.9395613,30,TRUE,2032
Jordan,JOR,service,2087,39.131001,24.8,16.04068496,30,TRUE,2032
Jordan,JOR,service,2088,39.131001,24.8,16.14128877,30,TRUE,2032
Jordan,JOR,service,2089,39.131001,24.8,16.24138181,30,TRUE,2032
Jordan,JOR,service,2090,39.131001,24.8,16.34097289,30,TRUE,2032
Jordan,JOR,service,2091,39.131001,24.8,16.42724247,30,TRUE,2032
Jordan,JOR,service,2092,39.131001,24.8,16.51331225,30,TRUE,2032
Jordan,JOR,service,2093,39.131001,24.8,16.59918596,30,TRUE,2032
Jordan,JOR,service,2094,39.131001,24.8,16.68486726,30,TRUE,2032
Jordan,JOR,service,2095,39.131001,24.8,16.77035974,30,TRUE,2032
Jordan,JOR,service,2096,39.131001,24.8,16.84902828,30,TRUE,2032
Jordan,JOR,service,2097,39.131001,24.8,16.92769896,30,TRUE,2032
Jordan,JOR,service,2098,39.131001,24.8,17.00637401,30,TRUE,2032
Jordan,JOR,service,2099,39.131001,24.8,17.08505563,30,TRUE,2032
Jordan,JOR,service,2100,39.131001,24.8,17.16374598,30,TRUE,2032
Jordan,JOR,society,2020,39.131001,24,5.258297366,39.131001,TRUE,2031
Jordan,JOR,society,2021,39.131001,24,5.284131581,38.16055218,TRUE,2031
Jordan,JOR,society,2022,39.131001,24,5.335720668,37.21417048,TRUE,2031
Jordan,JOR,society,2023,39.131001,24,5.403517349,36.29125905,TRUE,2031
Jordan,JOR,society,2024,39.131001,24,5.478861581,35.39123583,TRUE,2031
Jordan,JOR,society,2025,39.131001,24,5.555248219,34.51353318,TRUE,2031
Jordan,JOR,society,2026,39.131001,24,5.632593318,33.65759756,TRUE,2031
Jordan,JOR,society,2027,39.131001,24,5.805633568,32.82288914,TRUE,2031
Jordan,JOR,society,2028,39.131001,24,5.968858495,32.00888149,TRUE,2031
Jordan,JOR,society,2029,39.131001,24,6.123230498,31.21506123,TRUE,2031
Jordan,JOR,society,2030,39.131001,24,6.269571734,30.44092771,TRUE,2031
Jordan,JOR,society,2031,39.131001,24,6.471840039,30,TRUE,2031
Jordan,JOR,society,2032,39.131001,24,6.663135937,30,TRUE,2031
Jordan,JOR,society,2033,39.131001,24,6.84452382,30,TRUE,2031
Jordan,JOR,society,2034,39.131001,24,7.01691182,30,TRUE,2031
Jordan,JOR,society,2035,39.131001,24,7.181082521,30,TRUE,2031
Jordan,JOR,society,2036,39.131001,24,7.388018103,30,TRUE,2031
Jordan,JOR,society,2037,39.131001,24,7.584925757,30,TRUE,2031
Jordan,JOR,society,2038,39.131001,24,7.772682203,30,TRUE,2031
Jordan,JOR,society,2039,39.131001,24,7.952047258,30,TRUE,2031
Jordan,JOR,society,2040,39.131001,24,8.12368483,30,TRUE,2031
Jordan,JOR,society,2041,39.131001,24,8.317470504,30,TRUE,2031
Jordan,JOR,society,2042,39.131001,24,8.503184045,30,TRUE,2031
Jordan,JOR,society,2043,39.131001,24,8.681430246,30,TRUE,2031
Jordan,JOR,society,2044,39.131001,24,8.852744576,30,TRUE,2031
Jordan,JOR,society,2045,39.131001,24,9.017603957,30,TRUE,2031
Jordan,JOR,society,2046,39.131001,24,9.182258803,30,TRUE,2031
Jordan,JOR,society,2047,39.131001,24,9.341341095,30,TRUE,2031
Jordan,JOR,society,2048,39.131001,24,9.495187014,30,TRUE,2031
Jordan,JOR,society,2049,39.131001,24,9.644101707,30,TRUE,2031
Jordan,JOR,society,2050,39.131001,24,9.788363192,30,TRUE,2031
Jordan,JOR,society,2051,39.131001,24,9.921130135,30,TRUE,2031
Jordan,JOR,society,2052,39.131001,24,10.05036267,30,TRUE,2031
Jordan,JOR,society,2053,39.131001,24,10.17622711,30,TRUE,2031
Jordan,JOR,society,2054,39.131001,24,10.29887776,30,TRUE,2031
Jordan,JOR,society,2055,39.131001,24,10.41845819,30,TRUE,2031
Jordan,JOR,society,2056,39.131001,24,10.52397329,30,TRUE,2031
Jordan,JOR,society,2057,39.131001,24,10.62728853,30,TRUE,2031
Jordan,JOR,society,2058,39.131001,24,10.72848442,30,TRUE,2031
Jordan,JOR,society,2059,39.131001,24,10.82763694,30,TRUE,2031
Jordan,JOR,society,2060,39.131001,24,10.92481794,30,TRUE,2031
Jordan,JOR,society,2061,39.131001,24,11.007697,30,TRUE,2031
Jordan,JOR,society,2062,39.131001,24,11.08922736,30,TRUE,2031
Jordan,JOR,society,2063,39.131001,24,11.16944731,30,TRUE,2031
Jordan,JOR,society,2064,39.131001,24,11.24839347,30,TRUE,2031
Jordan,JOR,society,2065,39.131001,24,11.32610089,30,TRUE,2031
Jordan,JOR,society,2066,39.131001,24,11.39054488,30,TRUE,2031
Jordan,JOR,society,2067,39.131001,24,11.45418119,30,TRUE,2031
Jordan,JOR,society,2068,39.131001,24,11.51702743,30,TRUE,2031
Jordan,JOR,society,2069,39.131001,24,11.57910062,30,TRUE,2031
Jordan,JOR,society,2070,39.131001,24,11.64041722,30,TRUE,2031
Jordan,JOR,society,2071,39.131001,24,11.69236889,30,TRUE,2031
Jordan,JOR,society,2072,39.131001,24,11.74382752,30,TRUE,2031
Jordan,JOR,society,2073,39.131001,24,11.79480134,30,TRUE,2031
Jordan,JOR,society,2074,39.131001,24,11.84529841,30,TRUE,2031
Jordan,JOR,society,2075,39.131001,24,11.89532656,30,TRUE,2031
Jordan,JOR,society,2076,39.131001,24,11.94006493,30,TRUE,2031
Jordan,JOR,society,2077,39.131001,24,11.98449658,30,TRUE,2031
Jordan,JOR,society,2078,39.131001,24,12.02862543,30,TRUE,2031
Jordan,JOR,society,2079,39.131001,24,12.07245534,30,TRUE,2031
Jordan,JOR,society,2080,39.131001,24,12.11599008,30,TRUE,2031
Jordan,JOR,society,2081,39.131001,24,12.15356025,30,TRUE,2031
Jordan,JOR,society,2082,39.131001,24,12.19097037,30,TRUE,2031
Jordan,JOR,society,2083,39.131001,24,12.2282219,30,TRUE,2031
Jordan,JOR,society,2084,39.131001,24,12.2653163,30,TRUE,2031
Jordan,JOR,society,2085,39.131001,24,12.302255,30,TRUE,2031
Jordan,JOR,society,2086,39.131001,24,12.33465853,30,TRUE,2031
Jordan,JOR,society,2087,39.131001,24,12.36700149,30,TRUE,2031
Jordan,JOR,society,2088,39.131001,24,12.39928433,30,TRUE,2031
Jordan,JOR,society,2089,39.131001,24,12.4315075,30,TRUE,2031
Jordan,JOR,society,2090,39.131001,24,12.46367145,30,TRUE,2031
Jordan,JOR,society,2091,39.131001,24,12.49259047,30,TRUE,2031
Jordan,JOR,society,2092,39.131001,24,12.52151837,30,TRUE,2031
Jordan,JOR,society,2093,39.131001,24,12.55045537,30,TRUE,2031
Jordan,JOR,society,2094,39.131001,24,12.57940165,30,TRUE,2031
Jordan,JOR,society,2095,39.131001,24,12.60835744,30,TRUE,2031
Jordan,JOR,society,2096,39.131001,24,12.63427044,30,TRUE,2031
Jordan,JOR,society,2097,39.131001,24,12.66024495,30,TRUE,2031
Jordan,JOR,society,2098,39.131001,24,12.68628134,30,TRUE,2031
Jordan,JOR,society,2099,39.131001,24,12.71237998,30,TRUE,2031
Jordan,JOR,society,2100,39.131001,24,12.73854123,30,TRUE,2031
Kazakhstan,KAZ,innovation,2020,27.674145,26.2,7.569797735,27.674145,FALSE,NA
Kazakhstan,KAZ,innovation,2021,27.674145,26.2,7.64757072,27.18708005,FALSE,NA
Kazakhstan,KAZ,innovation,2022,27.674145,26.2,7.748728368,26.70858744,FALSE,NA
Kazakhstan,KAZ,innovation,2023,27.674145,26.2,7.92919303,26.2385163,FALSE,NA
Kazakhstan,KAZ,innovation,2024,27.674145,26.2,8.045654356,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2025,27.674145,26.2,8.119018321,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2026,27.674145,26.2,8.227875983,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2027,27.674145,26.2,8.423640791,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2028,27.674145,26.2,8.614904284,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2029,27.674145,26.2,8.801941026,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2030,27.674145,26.2,8.984998088,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2031,27.674145,26.2,9.160843436,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2032,27.674145,26.2,9.333530596,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2033,27.674145,26.2,9.503220056,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2034,27.674145,26.2,9.670058919,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2035,27.674145,26.2,9.834182424,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2036,27.674145,26.2,9.973444394,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2037,27.674145,26.2,10.11087791,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2038,27.674145,26.2,10.24655151,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2039,27.674145,26.2,10.3805295,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2040,27.674145,26.2,10.51287227,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2041,27.674145,26.2,10.61108881,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2042,27.674145,26.2,10.70847045,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2043,27.674145,26.2,10.80503821,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2044,27.674145,26.2,10.90081222,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2045,27.674145,26.2,10.9958118,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2046,27.674145,26.2,11.05333774,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2047,27.674145,26.2,11.11067429,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2048,27.674145,26.2,11.16782438,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2049,27.674145,26.2,11.22479086,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2050,27.674145,26.2,11.2815765,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2051,27.674145,26.2,11.32188822,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2052,27.674145,26.2,11.36223309,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2053,27.674145,26.2,11.4026118,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2054,27.674145,26.2,11.44302507,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2055,27.674145,26.2,11.4834736,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2056,27.674145,26.2,11.53175579,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2057,27.674145,26.2,11.58017622,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2058,27.674145,26.2,11.62873658,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2059,27.674145,26.2,11.67743859,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2060,27.674145,26.2,11.72628397,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2061,27.674145,26.2,11.78565027,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2062,27.674145,26.2,11.84524478,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2063,27.674145,26.2,11.90507079,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2064,27.674145,26.2,11.96513163,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2065,27.674145,26.2,12.02543068,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2066,27.674145,26.2,12.07994551,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2067,27.674145,26.2,12.13475566,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2068,27.674145,26.2,12.18986499,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2069,27.674145,26.2,12.24527745,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2070,27.674145,26.2,12.30099704,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2071,27.674145,26.2,12.34251717,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2072,27.674145,26.2,12.38434303,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2073,27.674145,26.2,12.42647864,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2074,27.674145,26.2,12.46892808,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2075,27.674145,26.2,12.51169554,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2076,27.674145,26.2,12.55597667,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2077,27.674145,26.2,12.60062645,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2078,27.674145,26.2,12.64565026,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2079,27.674145,26.2,12.69105357,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2080,27.674145,26.2,12.73684195,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2081,27.674145,26.2,12.78421764,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2082,27.674145,26.2,12.83203838,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2083,27.674145,26.2,12.88031135,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2084,27.674145,26.2,12.92904388,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2085,27.674145,26.2,12.97824349,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2086,27.674145,26.2,13.03141966,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2087,27.674145,26.2,13.08513311,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2088,27.674145,26.2,13.13939321,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2089,27.674145,26.2,13.19420957,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2090,27.674145,26.2,13.24959205,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2091,27.674145,26.2,13.30603782,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2092,27.674145,26.2,13.36308113,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2093,27.674145,26.2,13.42073289,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2094,27.674145,26.2,13.4790043,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2095,27.674145,26.2,13.53790684,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2096,27.674145,26.2,13.59217339,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2097,27.674145,26.2,13.64706431,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2098,27.674145,26.2,13.70259159,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2099,27.674145,26.2,13.75876759,26.2,FALSE,NA
Kazakhstan,KAZ,innovation,2100,27.674145,26.2,13.81560497,26.2,FALSE,NA
Kazakhstan,KAZ,service,2020,27.674145,24.8,7.569797735,27.674145,FALSE,NA
Kazakhstan,KAZ,service,2021,27.674145,24.8,7.647057093,27.0819183,FALSE,NA
Kazakhstan,KAZ,service,2022,27.674145,24.8,7.747639731,26.50236525,FALSE,NA
Kazakhstan,KAZ,service,2023,27.674145,24.8,7.927259321,25.93521463,FALSE,NA
Kazakhstan,KAZ,service,2024,27.674145,24.8,8.043324635,25.38020104,FALSE,NA
Kazakhstan,KAZ,service,2025,27.674145,24.8,8.116483744,24.83706473,FALSE,NA
Kazakhstan,KAZ,service,2026,27.674145,24.8,8.225072175,24.8,FALSE,NA
Kazakhstan,KAZ,service,2027,27.674145,24.8,8.420408854,24.8,FALSE,NA
Kazakhstan,KAZ,service,2028,27.674145,24.8,8.611261082,24.8,FALSE,NA
Kazakhstan,KAZ,service,2029,27.674145,24.8,8.797901937,24.8,FALSE,NA
Kazakhstan,KAZ,service,2030,27.674145,24.8,8.980577193,24.8,FALSE,NA
Kazakhstan,KAZ,service,2031,27.674145,24.8,9.156244478,24.8,FALSE,NA
Kazakhstan,KAZ,service,2032,27.674145,24.8,9.328758265,24.8,FALSE,NA
Kazakhstan,KAZ,service,2033,27.674145,24.8,9.498278724,24.8,FALSE,NA
Kazakhstan,KAZ,service,2034,27.674145,24.8,9.664952674,24.8,FALSE,NA
Kazakhstan,KAZ,service,2035,27.674145,24.8,9.828915101,24.8,FALSE,NA
Kazakhstan,KAZ,service,2036,27.674145,24.8,9.967986122,24.8,FALSE,NA
Kazakhstan,KAZ,service,2037,27.674145,24.8,10.10523259,24.8,FALSE,NA
Kazakhstan,KAZ,service,2038,27.674145,24.8,10.24072286,24.8,FALSE,NA
Kazakhstan,KAZ,service,2039,27.674145,24.8,10.37452102,24.8,FALSE,NA
