Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Absolute target achieved,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,service,LSO,Gini,NA,59.821423,58.541244547800005,57.28846191447708,56.06248882950728,54.86275156855582,53.68868868498873,52.53975074712997,51.41540008114139,50.31511051940497,49.2383671542897,48.1846660971879,47.153514242708084,46.14442903791413,45.15693825650277,44.19057977781362,43.2449013705684,42.31946048123824,41.41382402693974,40.52756819276323,39.660278233438106,38.81154827924252,37.98098114606674,37.16818814954091,36.37278892314074,35.59441124018552,34.83269083964556,34.087271255677145,33.35780365080565,32.64394665267841,31.945366194311095,31.26173535775284,30.592734221096926,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,LSO,Gini,NA,59.821423,58.3378517096,56.891072987201916,55.48017437711931,54.10426605256674,52.76248025446309,51.45397074415241,50.17791226969742,48.93350004540892,47.71994924428278,46.536494503024564,45.38238943934955,44.25690618125368,43.15933490795859,42.08898340224121,41.04517661386563,40.02725623384176,39.03458027924248,38.066522688317264,37.122472925646996,36.20183559709095,35.30403007428309,34.42849012844087,33.574663573255535,32.742011916638795,31.930010021106153,31.138145772582718,30.365919757422663,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,LBR,Gini,NA,41.790108,41.0546020992,40.33204110225408,39.62219717885441,38.924846508506576,38.23976920995686,37.566749271861624,36.90557448467686,36.256036373746554,35.61793013356861,34.99105456321781,34.37521200290518,33.77020827165404,33.17585260607294,32.59195760020605,32.01833914644243,31.454816377465043,30.90121160922166,30.35735028489936,29.823060919885133,29.298175047695157,28.782527166855726,28.275954688719064,27.77829788619761,27.289399843400535,26.809106406156687,26.33726613340833,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE,TRUE
SHAPE_Gini,service,LBR,Gini,NA,41.790108,40.8957996888,40.02062957545968,39.16418810254484,38.326074477150385,37.50589648333937,36.7032702985959,35.917820314205954,35.14917895948195,34.396986529749036,33.66089101801241,32.94054795022694,32.23562022409209,31.545777951296515,30.870698303138774,30.2100653594516,29.563569960759338,28.93090956359909,28.31178809893807,27.705915833620796,27.11300923478131,26.532790837156995,25.96498911324183,25.40933834621846,24.865578505609385,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE,TRUE
SHAPE_Gini,society,LBR,Gini,NA,41.790108,40.753713321599996,39.74302123122431,38.757394304689946,37.796210925933636,36.85886489497048,35.94476504557521,35.05333487244494,34.18401216760831,33.33624866585162,32.5095096989385,31.703273858404824,30.91703266671638,30.150290256581812,29.402563058218583,28.67337949437476,27.962279682914264,27.26881514677799,26.592548531137894,25.933053327565677,25.28991360504204,24.662723747637,24.0510881986956,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE,TRUE
SHAPE_Gini,innovation,LBY,Gini,NA,40.803852,40.0857042048,39.38019581079553,38.687104364525524,38.00621132770988,37.337302008342185,36.680165492995364,36.03459458031865,35.40038571570504,34.77733892710864,34.165257761991526,33.563949225380476,32.97322371901378,32.39289498155914,31.8227800298837,31.26269910135775,30.712475597173853,30.171936026663598,29.64090995259432,29.11922993742866,28.606731490529917,28.103253016296595,27.608635763209772,27.12272377377728,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,26.73547754969226,TRUE,FALSE,FALSE
SHAPE_Gini,service,LBY,Gini,NA,40.803852,39.9306495672,39.07613366646192,38.23990440599964,37.42157045171125,36.62074884404463,35.83706481878207,35.07015163166014,34.319650386742616,33.58520986846632,32.86648637728114,32.16314356880733,31.47485229643485,30.80129045729114,30.142142841505116,29.497100984696903,28.865863023624392,28.248133554918834,27.64362349684357,27.052049954011117,26.47313608499528,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,26.179869892609137,TRUE,FALSE,FALSE
SHAPE_Gini,society,LBY,Gini,NA,40.803852,39.7919164704,38.805076941934075,37.84271103377411,36.90421180013651,35.98898734749312,35.09646046127529,34.22606824183566,33.377261749438134,32.54950565805207,31.742277917732377,30.955069425372614,30.18738370362337,29.43873658777351,28.708655920396726,27.996681253570884,27.302363558482327,26.62526494223196,25.964958371664608,25.321027404047328,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,25.213883037970053,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,LTU,Gini,NA,37.25108,36.59546099200001,35.95138087854081,35.318636575078486,34.69702857135711,34.086360868501224,33.48644091721561,32.897079557072615,32.31809095686814,31.74929255602726,31.190505007041182,30.64155211891726,30.102260801624315,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,29.910051284232036,TRUE,FALSE,FALSE
SHAPE_Gini,service,LTU,Gini,NA,37.25108,36.453906888000006,35.673793280596804,34.910374104392034,34.163292098558045,33.432197647648906,32.71674861798922,32.01661019756425,31.331454739336376,30.660961607914576,30.004817029505205,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,29.806984453692202,TRUE,FALSE,FALSE
SHAPE_Gini,society,LTU,Gini,NA,37.25108,36.327253216,35.4263373362432,34.54776417030437,33.69097961888082,32.85544332433257,32.040628329889124,31.24602074730787,30.471119432774632,29.71543567084182,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,29.620834505928038,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,LUX,Gini,NA,27.498571,27.0145961504,26.53913925815296,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE,FALSE
SHAPE_Gini,service,LUX,Gini,NA,27.498571,26.9101015806,26.334225406775158,25.770672983070174,25.21918058123247,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE,FALSE
SHAPE_Gini,society,LUX,Gini,NA,27.498571,26.816606439199997,26.151554599507836,25.502996045440042,24.870521743513127,24.253732804274,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE,FALSE
SHAPE_Gini,innovation,MAC,Gini,NA,43.359692,42.59656142080001,41.84686193979393,41.110357169653554,40.38681488346765,39.67600694151862,38.9777092193479,38.29170153708738,37.617767590034646,36.95569488045004,36.30527465055412,35.66630181670437,35.03857490473037,34.421895986407115,33.81607061704636,33.220907774186344,32.63621979736066,32.06182232892712,31.497534255938003,30.943177653033494,30.398577726340108,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,MAC,Gini,NA,43.359692,42.4317945912,41.523754186948324,40.63514584734764,39.76555372621439,38.914570876473405,38.08179905971687,37.26684855983894,36.46933800065839,35.688894167444296,34.92515183226099,34.1777535830506,33.44634965637332,32.730597773726934,32.03016298136918,31.344717493567877,30.673940539205528,30.01751821166653,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,MAC,Gini,NA,43.359692,42.2843716384,41.23571922176768,40.21307338506784,39.21578916511815,38.243237593823224,37.2948053014964,36.3698941300193,35.46792075559481,34.58831632085606,33.730526076098826,32.89400902941158,32.078237605482165,31.282697312866205,30.506886419507126,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,MDG,Gini,NA,45.685802,44.881731884800004,44.091813403627526,43.315797487723685,42.553439451939745,41.80449891758561,41.06873973663611,40.34592991727131,39.63584155072734,38.938250739434544,38.252937526420496,37.5796858259555,36.91828335541868,36.26852156836331,35.630195588760124,35.003104146397945,34.387049513421346,33.78183744198513,33.187277103006195,32.60318102599329,32.029365039935804,31.46564821523294,30.911852806644838,30.367804197247892,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,MDG,Gini,NA,45.685802,44.7081258372,43.751371944283925,42.81509258467625,41.89884960336418,41.002214221852185,40.12476683750455,39.266096827181954,38.425802355080265,37.60349018468155,36.79877549472936,36.01128169914215,35.24064027078051,34.48649056898581,33.748479670809516,33.02626220585419,32.31950019464891,31.627862890483428,30.951026624627083,30.288674654860063,29.64049701724606,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,29.139879711697617,TRUE,FALSE,FALSE
SHAPE_Gini,society,MDG,Gini,NA,45.685802,44.5527941104,43.44788481646208,42.370377273013816,41.31959191664307,40.294866037110324,39.295553359389984,38.321023636077115,37.370662249902395,36.443869826104816,35.54006185441742,34.658668320427864,33.79913334608125,32.96091483909843,32.14348415108879,31.346325744141787,30.568936865687068,29.810827231418028,29.07151871607886,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,28.447354160313015,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,MWI,Gini,NA,51.74715,50.836400160000004,49.941679517184006,49.062705957681565,48.199202332826374,47.350896371768634,46.517520595625506,45.6988122331425,44.8945131378392,44.10436970661323,43.32813279977684,42.565557662500765,41.81640384764075,41.08043513992228,40.35741948145965,39.64712889858596,38.94933942997085,38.26383105600337,37.59038762941771,36.92879680713996,36.2788499833343,35.64034222362762,35.01307220049177,34.396842129763115,33.79145770827929,33.19672805261358,32.61246563888758,32.038486243643156,31.47460888575504,30.920655769365755,30.376452227824917,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,TRUE
SHAPE_Gini,service,MWI,Gini,NA,51.74715,50.63976099,49.556070104814,48.49557020457098,47.45776500219316,46.44216883114623,45.4483064181597,44.47571266081109,43.52393240986974,42.59252025629852,41.68104032281373,40.78906605990552,39.916180046223545,39.06197379323436,38.22604755405915,37.408010136402275,36.607478719483275,35.82407867488633,35.057443391243766,34.30721410267115,33.573039720873986,32.85457667084729,32.15148873009115,31.463446871267205,30.790129108222086,30.131220345306133,29.486412229916585,28.85540300819637,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,28.237897383820965,TRUE,FALSE,TRUE
SHAPE_Gini,society,MWI,Gini,NA,51.74715,50.46382068,49.21231792713599,47.99185244254302,46.801654501967946,45.640973470319146,44.50907732825523,43.4052522105145,42.328801955693734,41.27904766719253,40.25532728504615,39.256995168377,38.28342168820125,37.333992830333855,36.40810980814158,35.505188684899665,34.62466000551415,33.765968437377396,32.928572420130436,32.1119438241112,31.315567617273242,30.538941540364863,29.781575790163814,29.042992710567752,28.32272649134567,27.620322874360298,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,26.935338867076158,TRUE,FALSE,TRUE
SHAPE_Gini,innovation,MYS,Gini,NA,51.901421,50.9879559904,50.09056796496897,49.20897396878551,48.34289602693489,47.49206105686084,46.65620078226009,45.83505164849232,45.02835473947886,44.23585569606403,43.4573046358133,42.692456074222996,41.941068847316664,41.202906035603895,40.47773488937727,39.76532675532423,39.06545700443053,38.37790496115255,37.70245383383627,37.038890646360755,36.387006170984804,35.746594862375474,35.117454792797666,34.49938758844443,33.89219836688781,33.29569567563059,32.70969143173949,32.13400086254088,31.56844244736016,31.012837860286623,30.46701191394558,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,MYS,Gini,NA,51.901421,50.7907305906,49.70380895596116,48.640147444303594,47.5992482889955,46.580624375610995,45.58379901397292,44.608305715073904,43.65368797277132,42.71949905015401,41.80530177048072,40.910668312592435,40.03518001070296,39.178427158473916,38.34000881728258,37.51953262859273,36.71661463034084,35.930879077251554,35.16195826499837,34.40949235812741,33.67312922166348,32.95252425631988,32.24734023723464,31.557247156157818,30.881922067016042,30.221048934781898,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,MYS,Gini,NA,51.901421,50.614265759199995,49.35903196837184,48.13492797555621,46.941181761762415,45.77704045407071,44.64176985080975,43.534653958509665,42.454994540338625,41.40211067573823,40.375338330979915,39.374029940371614,38.397553997850395,37.4452946587037,36.51665135116785,35.61103839765888,34.72788464539694,33.866633106191095,33.026740605157556,32.207677438149645,31.408927037683533,30.62998564714898,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,MDV,Gini,NA,42.019253,41.279714147200004,40.55319117820928,39.8394550134728,39.13828060523568,38.449446866583536,37.77273660173167,37.10793643754119,36.454836756240475,35.81323162933064,35.18291875265442,34.56369938260771,33.95537827347381,33.35776361586068,32.77066697622153,32.19390323744003,31.62729054046109,31.070650226948977,30.523806782954676,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,MDV,Gini,NA,42.019253,41.1200409858,40.24007210870388,39.37893456557762,38.53622536587426,37.711550143044555,36.9045229699834,36.114766178425754,35.34191018220745,34.585593304308205,33.84546160759601,33.12116872919346,32.412375718388716,31.7187508780152,31.03996960922568,30.375714259588246,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,29.88485790120987,TRUE,FALSE,FALSE
