Model,Scenario,Region,Variable,Unit,tgt.achieved,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,society,ISR,Gini,NA,TRUE,36.930943,32.5730825697042,28.729450750628473,25.33936843915606,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,24.56491186879473,FALSE,FALSE
SHAPE_Gini,innovation,ITA,Gini,NA,FALSE,31.378752,28.71292494808753,26.27357707134138,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,ITA,Gini,NA,TRUE,31.378752,28.161885207101598,25.2748031030032,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,ITA,Gini,NA,TRUE,31.378752,27.67605148425998,24.41027054738853,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,JAM,Gini,NA,TRUE,60.978256,55.797760471584986,51.05738139910679,46.719728055418955,42.75058629643091,39.11864868992113,35.79526757164555,32.7542290809198,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,JAM,Gini,NA,TRUE,60.978256,54.72692622068763,49.11646626240979,44.081175843464486,39.56209010153453,35.506289096278465,31.86627809989248,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,JAM,Gini,NA,TRUE,60.978256,53.78280667364926,47.436422151777045,41.83891257694608,36.901910519736795,32.54747592931008,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,JPN,Gini,NA,TRUE,32.221748,29.48430300925255,26.979421598772948,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,JPN,Gini,NA,TRUE,32.221748,28.91845948328842,25.95381538228758,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,JPN,Gini,NA,FALSE,32.221748,28.419573747255818,25.066056999009245,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,JOR,Gini,NA,TRUE,39.131001,35.80657047343814,32.7645717284179,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,JOR,Gini,NA,TRUE,39.131001,35.11939411105253,31.519046566874977,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,JOR,Gini,NA,TRUE,39.131001,34.51353318024339,30.44092770802775,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KAZ,Gini,NA,FALSE,27.674145,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,KAZ,Gini,NA,FALSE,27.674145,24.837064733953877,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,KAZ,Gini,NA,FALSE,27.674145,24.408589028743904,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,KEN,Gini,NA,TRUE,54.151421,49.550909067552816,45.341240249649,41.48920990679863,37.964434347464135,34.739111170365675,31.787799967251047,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,KEN,Gini,NA,TRUE,54.151421,48.59996031720544,43.61762072382078,39.146057428642685,35.13290699439041,31.531174145096646,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,KEN,Gini,NA,TRUE,54.151421,47.761539896227774,42.125666346945124,37.15482727378103,32.770548443671395,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KIR,Gini,NA,FALSE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,29.77638817367663,27.246692247540576,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE
SHAPE_Gini,service,KIR,Gini,NA,FALSE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,27.55555546436121,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE
SHAPE_Gini,society,KIR,Gini,NA,FALSE,42.472218,37.46048574585482,33.04013914025851,29.14139453005995,25.702702750481325,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE
SHAPE_Gini,innovation,KOR,Gini,NA,TRUE,38.120998,34.88237373239684,31.918891452070834,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,29.207176075372995,FALSE,FALSE
SHAPE_Gini,service,KOR,Gini,NA,TRUE,38.120998,34.212933951488885,30.705514309172614,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,28.367375311623046,FALSE,FALSE
SHAPE_Gini,society,KOR,Gini,NA,TRUE,38.120998,33.622710784653634,29.65522257597935,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,FALSE,FALSE
SHAPE_Gini,innovation,KWT,Gini,NA,TRUE,40.803852,37.337302008342185,34.165257761991526,31.26269910135775,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,KWT,Gini,NA,TRUE,40.803852,36.62074884404463,32.86648637728114,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,KWT,Gini,NA,TRUE,40.803852,35.98898734749312,31.742277917732377,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KGZ,Gini,NA,FALSE,27.943705,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,KGZ,Gini,NA,FALSE,27.943705,25.078990154583302,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,KGZ,Gini,NA,FALSE,27.943705,24.646340881911843,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,LAO,Gini,NA,TRUE,42.676144,39.05053074595752,35.732936685680265,32.697193605109,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LAO,Gini,NA,TRUE,42.676144,38.301098412382295,34.374570945186456,30.85058070511252,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LAO,Gini,NA,TRUE,42.676144,37.64034842729541,33.19877798069572,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LVA,Gini,NA,TRUE,36.378738,33.28812993901542,30.460088935376884,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,29.453093055856378,FALSE,FALSE
SHAPE_Gini,service,LVA,Gini,NA,TRUE,36.378738,32.64928584588784,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,FALSE,FALSE
SHAPE_Gini,society,LVA,Gini,NA,TRUE,36.378738,32.08603789661249,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,FALSE,FALSE
SHAPE_Gini,innovation,LBN,Gini,NA,TRUE,42.187298,38.60321536167542,35.32362362386643,32.322654323746484,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBN,Gini,NA,TRUE,42.187298,37.862367613402434,33.9808176691578,30.497193975154644,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBN,Gini,NA,TRUE,42.187298,37.20918637649509,32.81849315878793,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LSO,Gini,NA,TRUE,59.821423,54.73920788458373,50.08875967112439,45.8333969808547,41.93955475435042,38.37651950013408,35.11618703561466,32.13284080949453,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LSO,Gini,NA,TRUE,59.821423,53.68868868498873,48.1846660971879,43.2449013705684,38.81154827924252,34.83269083964556,31.26173535775284,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LSO,Gini,NA,TRUE,59.821423,52.76248025446309,46.536494503024564,41.04517661386563,36.20183559709095,31.930010021106153,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LBR,Gini,NA,TRUE,41.790108,38.23976920995686,34.99105456321781,32.01833914644243,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBR,Gini,NA,TRUE,41.790108,37.50589648333937,33.66089101801241,30.2100653594516,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBR,Gini,NA,TRUE,41.790108,36.85886489497048,32.5095096989385,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LBY,Gini,NA,TRUE,40.803852,37.337302008342185,34.165257761991526,31.26269910135775,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBY,Gini,NA,TRUE,40.803852,36.62074884404463,32.86648637728114,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBY,Gini,NA,TRUE,40.803852,35.98898734749312,31.742277917732377,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LTU,Gini,NA,TRUE,37.25108,34.086360868501224,31.190505007041182,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LTU,Gini,NA,TRUE,37.25108,33.432197647648906,30.004817029505205,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LTU,Gini,NA,TRUE,37.25108,32.85544332433257,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MAC,Gini,NA,TRUE,43.359692,39.67600694151862,36.30527465055412,33.220907774186344,30.398577726340108,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MAC,Gini,NA,TRUE,43.359692,38.914570876473405,34.92515183226099,31.344717493567877,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MAC,Gini,NA,TRUE,43.359692,38.243237593823224,33.730526076098826,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MDG,Gini,NA,TRUE,45.685802,41.80449891758561,38.252937526420496,35.003104146397945,32.029365039935804,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MDG,Gini,NA,TRUE,45.685802,41.002214221852185,36.79877549472936,33.02626220585419,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MDG,Gini,NA,TRUE,45.685802,40.294866037110324,35.54006185441742,31.346325744141787,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MWI,Gini,NA,TRUE,51.74715,47.350896371768634,43.32813279977684,39.64712889858596,36.2788499833343,33.19672805261358,30.376452227824917,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,MWI,Gini,NA,TRUE,51.74715,46.44216883114623,41.68104032281373,37.408010136402275,33.573039720873986,30.131220345306133,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,MWI,Gini,NA,TRUE,51.74715,45.640973470319146,40.25532728504615,35.505188684899665,31.315567617273242,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,MYS,Gini,NA,TRUE,51.901421,47.49206105686084,43.4573046358133,39.76532675532423,36.387006170984804,33.29569567563059,30.46701191394558,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MYS,Gini,NA,TRUE,51.901421,46.580624375610995,41.80530177048072,37.51953262859273,33.67312922166348,30.221048934781898,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MYS,Gini,NA,TRUE,51.901421,45.77704045407071,40.375338330979915,35.61103839765888,31.408927037683533,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MDV,Gini,NA,TRUE,42.019253,38.449446866583536,35.18291875265442,32.19390323744003,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MDV,Gini,NA,TRUE,42.019253,37.711550143044555,33.84546160759601,30.375714259588246,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MDV,Gini,NA,TRUE,42.019253,37.06097072815852,32.68776699370221,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MLI,Gini,NA,TRUE,38.510998,35.23924072091679,32.24544029180235,29.505982488295224,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,28.324384201318278,FALSE,FALSE
SHAPE_Gini,service,MLI,Gini,NA,TRUE,38.510998,34.562952181365254,31.019649594418226,27.83959703185524,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,27.3791186406617,FALSE,FALSE
SHAPE_Gini,society,MLI,Gini,NA,TRUE,38.510998,33.966690687960856,29.95861276541332,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,26.42348903144992,FALSE,FALSE
SHAPE_Gini,innovation,MLT,Gini,NA,FALSE,27.744864,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,MLT,Gini,NA,FALSE,27.744864,24.900533808822154,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,MLT,Gini,NA,FALSE,27.744864,24.47096316921053,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,MHL,Gini,NA,FALSE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,29.77638817367663,27.246692247540576,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE
SHAPE_Gini,service,MHL,Gini,NA,FALSE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,27.55555546436121,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE
SHAPE_Gini,society,MHL,Gini,NA,FALSE,42.472218,37.46048574585482,33.04013914025851,29.14139453005995,25.702702750481325,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE
SHAPE_Gini,innovation,MRT,Gini,NA,TRUE,42.553932,38.938701442365215,35.63060800157445,32.60355840168322,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MRT,Gini,NA,TRUE,42.553932,38.19141526389601,34.27613222344175,30.7622336611731,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,29.756779137100374,FALSE,FALSE
SHAPE_Gini,society,MRT,Gini,NA,TRUE,42.553932,37.53255747359545,33.103706386256995,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,29.197460825270376,FALSE,FALSE
SHAPE_Gini,innovation,MUS,Gini,NA,TRUE,41.277069,37.77031617682024,34.561484588379294,31.625263907264973,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MUS,Gini,NA,TRUE,41.277069,37.04545288683285,33.24765088312235,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MUS,Gini,NA,TRUE,41.277069,36.40636462416834,32.11040457227949,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MEX,Gini,NA,TRUE,54.679356,50.03399258956378,45.78328271555582,41.893698018609136,38.3345585893973,35.07779097446033,32.09770674099408,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MEX,Gini,NA,TRUE,54.679356,49.07377281512796,44.04285921565704,39.52770159322685,35.47542600703245,31.838579013055543,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MEX,Gini,NA,TRUE,54.679356,48.22717843533675,42.536359422993385,37.517058465032385,33.09003626454704,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,FSM,Gini,NA,FALSE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,29.77638817367663,27.246692247540576,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,TRUE
SHAPE_Gini,service,FSM,Gini,NA,FALSE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,27.55555546436121,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,TRUE
SHAPE_Gini,society,FSM,Gini,NA,FALSE,42.472218,37.46048574585482,33.04013914025851,29.14139453005995,25.702702750481325,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,TRUE
SHAPE_Gini,innovation,MDA,Gini,NA,TRUE,30.781778,28.166667733716494,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,MDA,Gini,NA,TRUE,30.781778,27.6261114051472,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,FALSE,FALSE
SHAPE_Gini,society,MDA,Gini,NA,TRUE,30.781778,27.14952056426786,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,25.895824842734207,FALSE,FALSE
SHAPE_Gini,innovation,MNG,Gini,NA,TRUE,39.350998,36.00787731157512,32.94877625430101,30.14956553151233,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MNG,Gini,NA,TRUE,39.350998,35.31683759956051,31.696248670331844,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MNG,Gini,NA,TRUE,39.350998,34.70757047969949,30.612068558040328,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MNE,Gini,NA,TRUE,30.101,27.543726208817443,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,MNE,Gini,NA,TRUE,30.101,27.01512496797085,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,FALSE,FALSE
SHAPE_Gini,society,MNE,Gini,NA,TRUE,30.101,26.54907453705328,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,25.754268459053947,FALSE,FALSE
SHAPE_Gini,innovation,MAR,Gini,NA,TRUE,45.80175,41.910596388316144,38.35002133377739,35.09194005913001,32.110653769805324,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MAR,Gini,NA,TRUE,45.80175,41.10627553907707,36.89216872050797,33.11008100475027,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MAR,Gini,NA,TRUE,45.80175,40.39713214436331,35.630260535659694,31.4258809586345,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MOZ,Gini,NA,TRUE,51.1521,46.806399701207624,42.82989462777109,39.1912192677927,35.86167281159473,32.814992768105974,30.027147813994063,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MOZ,Gini,NA,TRUE,51.1521,45.90812178579255,41.201742370287064,36.9778485442824,33.1869771592468,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MOZ,Gini,NA,TRUE,51.1521,45.11613951785,39.792423869090555,35.09690798679456,30.95546414276965,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MMR,Gini,NA,TRUE,43.027504,39.37204045130718,36.02713207113685,32.96639519804324,30.165687632523078,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MMR,Gini,NA,TRUE,43.027504,38.616437913021684,34.65758267294004,31.10457881788832,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MMR,Gini,NA,TRUE,43.027504,37.95024786018266,33.47210920366885,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NAM,Gini,NA,TRUE,66.61142,60.952350913941274,55.77405618940774,51.03569094834879,46.69988034813268,42.73242477969173,39.10203011098353,35.780060848007246,32.74031426638118,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NAM,Gini,NA,TRUE,66.61142,59.782593122952484,53.65383954439773,48.15338959846387,43.21683125590143,38.78635583860622,34.81008106149739,31.241443474354586,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,NAM,Gini,NA,TRUE,66.61142,58.75125592501782,51.818593159655535,45.703986319422405,40.310904602332435,35.55420786496688,31.358802521939193,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NRU,Gini,NA,TRUE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,29.77638817367663,27.246692247540576,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,TRUE
SHAPE_Gini,service,NRU,Gini,NA,TRUE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,27.55555546436121,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,TRUE
SHAPE_Gini,society,NRU,Gini,NA,TRUE,42.472218,37.46048574585482,33.04013914025851,29.14139453005995,25.702702750481325,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,24.677008030484505,TRUE,TRUE
SHAPE_Gini,innovation,NPL,Gini,NA,TRUE,38.221001,34.97388083355828,32.00262443571102,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NPL,Gini,NA,TRUE,38.221001,34.30268490800767,30.786064234635223,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,29.708536597673966,FALSE,FALSE
SHAPE_Gini,society,NPL,Gini,NA,TRUE,38.221001,33.71091340585987,29.73301726601516,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,29.70835476460522,FALSE,FALSE
SHAPE_Gini,innovation,NLD,Gini,NA,FALSE,26.86747,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NLD,Gini,NA,FALSE,26.86747,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NLD,Gini,NA,FALSE,26.86747,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,NZL,Gini,NA,TRUE,32.865559,30.073418118857713,27.518487586097027,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NZL,Gini,NA,TRUE,32.865559,29.49626867968569,26.472389105695942,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NZL,Gini,NA,TRUE,32.865559,28.987414889635634,25.566892745803276,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,FALSE,FALSE
SHAPE_Gini,innovation,NIC,Gini,NA,TRUE,45.089127,41.2585153012391,37.7533387342492,34.54594948888417,31.611048614513226,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NIC,Gini,NA,TRUE,45.089127,40.46670876720735,36.31816864518083,32.594925901378716,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
