Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,society,KOR,Gini,NA,38.120998,32.066376980092286,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,27.256072971770486,FALSE,FALSE
SHAPE_Gini,innovation,KWT,Gini,NA,40.803852,36.50862171196677,32.66553018836289,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,KWT,Gini,NA,40.803852,35.039656092026995,30.089744935049865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,KWT,Gini,NA,40.803852,34.32312292747143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KGZ,Gini,NA,27.943705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,KGZ,Gini,NA,27.943705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,KGZ,Gini,NA,27.943705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,LAO,Gini,NA,42.676144,38.18382630692368,34.16439384582911,30.568068204345522,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LAO,Gini,NA,42.676144,36.6474569384729,31.470418228442224,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LAO,Gini,NA,42.676144,35.89804552233138,30.196488050170977,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LVA,Gini,NA,36.378738,32.54931872610337,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,29.314673608532615,FALSE,FALSE
SHAPE_Gini,service,LVA,Gini,NA,36.378738,31.239660132625563,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,29.302396127245956,FALSE,FALSE
SHAPE_Gini,society,LVA,Gini,NA,36.378738,30.60083387029921,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,28.504752506707828,FALSE,FALSE
SHAPE_Gini,innovation,LBN,Gini,NA,42.187298,37.746438834549544,33.77304810301884,30.21791759398528,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBN,Gini,NA,42.187298,36.227668244945555,31.109931393706145,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBN,Gini,NA,42.187298,35.4868411745016,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LSO,Gini,NA,59.821423,53.52430213153769,47.89004966779426,42.84888855809007,38.33838685488643,34.30268452919808,30.691801675523863,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LSO,Gini,NA,59.821423,51.37069139589257,44.11376062538717,37.88198725060487,32.53055141322799,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LSO,Gini,NA,59.821423,50.32020151737799,42.3280248741246,35.605216905297254,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LBR,Gini,NA,41.790108,37.39105916456701,33.45507758554132,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBR,Gini,NA,41.790108,35.88658767727777,30.817033904744747,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBR,Gini,NA,41.790108,35.15273543380922,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,29.56955288269143,FALSE,FALSE
SHAPE_Gini,innovation,LBY,Gini,NA,40.803852,36.50862171196677,32.66553018836289,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LBY,Gini,NA,40.803852,35.039656092026995,30.089744935049865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LBY,Gini,NA,40.803852,34.32312292747143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,LTU,Gini,NA,37.25108,33.32983337166822,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LTU,Gini,NA,37.25108,31.988769890072753,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LTU,Gini,NA,37.25108,31.334624927594398,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MAC,Gini,NA,43.359692,38.795420412155984,34.71160830561087,31.05767996226217,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MAC,Gini,NA,43.359692,37.23444286427208,31.974483015533,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MAC,Gini,NA,43.359692,36.47302805169717,30.6801481721754,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MDG,Gini,NA,45.685802,40.87667171290139,36.57377603493341,32.72382602107222,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MDG,Gini,NA,45.685802,39.231952668793106,33.68981265134456,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,29.711772421892924,FALSE,FALSE
SHAPE_Gini,society,MDG,Gini,NA,45.685802,38.42969036565764,32.32604084744576,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,29.71173211096584,FALSE,FALSE
SHAPE_Gini,innovation,MWI,Gini,NA,51.74715,46.29997001318407,41.4261891374065,37.065448335268954,33.163742282389975,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,MWI,Gini,NA,51.74715,44.43703843800175,38.15959690805088,32.768944271939795,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,MWI,Gini,NA,51.74715,43.5283362609075,36.61488715113074,30.799476301005953,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,MYS,Gini,NA,51.901421,46.43800162794748,41.54969081091735,37.175949566353765,33.262611566701224,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MYS,Gini,NA,51.901421,44.569516194880514,38.27336006553109,32.86663656613912,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MYS,Gini,NA,51.901421,43.65810495277375,36.72404514834782,30.891297126083906,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MDV,Gini,NA,42.019253,37.59608314421944,33.638519651624016,30.097550322251468,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MDV,Gini,NA,42.019253,36.0833622855968,30.98601095630209,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MDV,Gini,NA,42.019253,35.34548615752068,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MLI,Gini,NA,38.510998,34.457125707943185,30.829985555113346,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,27.584657448934795,FALSE,FALSE
SHAPE_Gini,service,MLI,Gini,NA,38.510998,33.07070434626465,28.39893907600232,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,26.061979797331187,FALSE,FALSE
SHAPE_Gini,society,MLI,Gini,NA,38.510998,32.39443468262767,27.24934312029593,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,26.06190997885258,FALSE,FALSE
SHAPE_Gini,innovation,MLT,Gini,NA,27.744864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,MLT,Gini,NA,27.744864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,MLT,Gini,NA,27.744864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,MHL,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
SHAPE_Gini,service,MHL,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
SHAPE_Gini,society,MHL,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
SHAPE_Gini,innovation,MRT,Gini,NA,42.553932,38.074478991462804,34.066557009851465,30.480530193615465,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MRT,Gini,NA,42.553932,36.54250933572405,31.380296151046142,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,28.834599270100835,FALSE,FALSE
SHAPE_Gini,society,MRT,Gini,NA,42.553932,35.79524401478714,30.110014136370626,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,28.832572870370054,FALSE,FALSE
SHAPE_Gini,innovation,MUS,Gini,NA,41.277069,36.932025375931424,33.04436413274506,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MUS,Gini,NA,41.277069,35.446023631466666,30.4387065681067,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MUS,Gini,NA,41.277069,34.7211805731655,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MEX,Gini,NA,54.679356,48.92351642825193,43.77356711563019,39.16572883383488,35.042936095051694,31.35413042795244,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MEX,Gini,NA,54.679356,46.95502350056344,40.321876357476945,34.625767208233825,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MEX,Gini,NA,54.679356,45.99483052685743,38.68963700293646,32.54470109515727,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,FSM,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,service,FSM,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,society,FSM,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,innovation,MDA,Gini,NA,30.781778,27.541524477241534,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,MDA,Gini,NA,30.781778,26.43336014014369,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,25.90532753739594,FALSE,FALSE
SHAPE_Gini,society,MDA,Gini,NA,30.781778,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,25.892818899062167,FALSE,FALSE
SHAPE_Gini,innovation,MNG,Gini,NA,39.350998,35.20870284428933,31.50244768830177,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MNG,Gini,NA,39.350998,33.79204092785264,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MNG,Gini,NA,39.350998,33.10102050347311,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MNE,Gini,NA,30.101,26.9324087870898,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,MNE,Gini,NA,30.101,25.848752907595696,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,25.79779550078452,FALSE,FALSE
SHAPE_Gini,society,MNE,Gini,NA,30.101,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,25.320166420557978,FALSE,FALSE
SHAPE_Gini,innovation,MAR,Gini,NA,45.80175,40.98041441028837,36.66659822471785,32.806877253914564,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MAR,Gini,NA,45.80175,39.33152116160497,33.77531550400977,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MAR,Gini,NA,45.80175,38.527222761795,32.40808252385498,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MOZ,Gini,NA,51.1521,45.76755813820458,40.94982176555677,36.639225924336145,32.78238630732398,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MOZ,Gini,NA,51.1521,43.92604875600896,37.72079268134205,32.39212815184395,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MOZ,Gini,NA,51.1521,43.02779591246217,36.19384582616346,30.44530745551565,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MMR,Gini,NA,43.027504,38.49820028624104,34.44567514953992,30.819740343334434,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MMR,Gini,NA,43.027504,36.94918172574285,31.729519569668025,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MMR,Gini,NA,43.027504,36.193600277107876,30.445100906133504,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NAM,Gini,NA,66.61142,59.59954796613166,53.32578284275022,47.712427574250974,42.68996390997451,38.19619145973701,34.17545737695045,30.577967129390828,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NAM,Gini,NA,66.61142,57.20149285419348,49.12086823473135,42.181760925090096,36.22291337031757,31.105848221075156,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,NAM,Gini,NA,66.61142,56.03176771235786,47.13244355054477,39.64656704120621,33.3496453768031,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NRU,Gini,NA,42.472218,38.00136664132067,34.00114085419508,30.422000090116658,27.219618701966866,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,TRUE
SHAPE_Gini,service,NRU,Gini,NA,42.472218,36.472338743547994,31.320038275941048,26.89558255377694,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,TRUE
SHAPE_Gini,society,NRU,Gini,NA,42.472218,35.72650835554361,30.0521955146945,25.279113376140685,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,24.418427215419435,TRUE,TRUE
SHAPE_Gini,innovation,NPL,Gini,NA,38.221001,34.197655333170594,30.597828410782103,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NPL,Gini,NA,38.221001,32.82167405501372,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,28.71662636292197,FALSE,FALSE
SHAPE_Gini,society,NPL,Gini,NA,38.221001,32.150496863237535,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,28.716580351276612,FALSE,FALSE
SHAPE_Gini,innovation,NLD,Gini,NA,26.86747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,NLD,Gini,NA,26.86747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,NLD,Gini,NA,26.86747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,NZL,Gini,NA,32.865559,29.40595561623262,26.310528468535804,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NZL,Gini,NA,32.865559,28.22277378695086,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NZL,Gini,NA,32.865559,27.645640456618285,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,24.025219883143993,FALSE,FALSE
SHAPE_Gini,innovation,NIC,Gini,NA,45.089127,40.34280589405694,36.09610776907602,32.29643965514778,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NIC,Gini,NA,45.089127,38.719567544008555,33.24981011042953,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,NIC,Gini,NA,45.089127,37.927783110118405,31.90384971632258,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NER,Gini,NA,36.920998,33.034497557002254,29.55711080300668,26.445772257130457,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NER,Gini,NA,36.920998,31.70531724540164,27.226434714239385,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NER,Gini,NA,36.920998,31.05696866459879,26.124302020055666,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,NGA,Gini,NA,48.504326,43.39850289938102,38.83014587003195,34.74267837726411,31.08547943307076,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NGA,Gini,NA,48.504326,41.65231512984517,35.76826025117696,30.715422117778477,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,NGA,Gini,NA,48.504326,40.80055833483928,34.32035238330336,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MKD,Gini,NA,44.398739,39.72509180357153,35.543417546209724,31.801928542066392,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MKD,Gini,NA,44.398739,38.126707877473585,32.74070134231079,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MKD,Gini,NA,44.398739,37.3470469533543,31.415349794868067,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NOR,Gini,NA,25.795984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,NOR,Gini,NA,25.795984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,NOR,Gini,NA,25.795984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,OMN,Gini,NA,40.803852,36.50862171196677,32.66553018836289,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,OMN,Gini,NA,40.803852,35.039656092026995,30.089744935049865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,OMN,Gini,NA,40.803852,34.32312292747143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PAK,Gini,NA,35.061001,31.37029372501127,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,28.06808990973993,FALSE,FALSE
SHAPE_Gini,service,PAK,Gini,NA,35.061001,30.10807453380172,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,27.422126461801003,FALSE,FALSE
SHAPE_Gini,society,PAK,Gini,NA,35.061001,29.492388299104668,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,FALSE,FALSE
SHAPE_Gini,innovation,PLW,Gini,NA,42.472218,38.00136664132067,34.00114085419508,30.422000090116658,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,TRUE,FALSE
SHAPE_Gini,service,PLW,Gini,NA,42.472218,36.472338743547994,31.320038275941048,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,TRUE,FALSE
SHAPE_Gini,society,PLW,Gini,NA,42.472218,35.72650835554361,30.0521955146945,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,TRUE,FALSE
SHAPE_Gini,innovation,PAN,Gini,NA,53.266869,47.65971531564936,42.64280042381958,38.153992652755555,34.13770064063099,30.544184867770877,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PAN,Gini,NA,53.266869,45.742072852804526,39.28027436475151,33.73130813584357,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PAN,Gini,NA,53.266869,44.80668375741872,37.69019931202132,31.704000498467813,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PNG,Gini,NA,49.471561,44.263921603516465,39.60446600264446,35.4354894580785,31.705361538008088,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PNG,Gini,NA,49.471561,42.48291273519311,36.48152267655418,31.3279248317032,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PNG,Gini,NA,49.471561,41.614170878202906,35.00474177235424,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PRY,Gini,NA,52.241421,46.742211421230444,41.82187786482695,37.419484764601236,33.480510955865896,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PRY,Gini,NA,52.241421,44.86148576361852,38.52408426867536,33.08194197044563,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PRY,Gini,NA,52.241421,43.94410397549691,36.9646199748143,31.093662318028624,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PER,Gini,NA,47.393002,42.40416276905633,37.94047526562303,33.946659228272445,30.37325348964712,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PER,Gini,NA,47.393002,40.69798339746815,34.94874312077958,30.011674873262226,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PER,Gini,NA,47.393002,39.86574192916638,33.53400950551506,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PHL,Gini,NA,42.472218,38.00136664132067,34.00114085419508,30.422000090116658,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
